handle,title,message_text_sample,localities_detected,tehran_quote,herat_quote,sulaymaniyah_quote,erbil_quote,baghdad_quote,iraq_quote,dubai_quote,istanbul_quote,hamburg_quote,berlin_quote,germany_quote,london_quote,frankfurt_quote,inferred_unit,normalized_irr_values,buy_quote,sell_quote,midpoint,freshness_indicator,parseability_score,quote_density_score,source_type,timestamp_iso,locality_name,normalized_rate_irr,quote_basis,quote_currency_guess
dollarsst,قیمت لحظه ای دلار تهران,"دلار فردایی تهران ⏳ 109,750 خــرید 🔵",Tehran,1097500.00,,,,,,,,,,,,,toman,"{""Tehran"": 1097500.0}",,,,old,58,20,regional_market_channel,2025-10-15T17:25:17+00:00,Tehran,1097500.0,single_value,USD
dollarsst,قیمت لحظه ای دلار تهران,"دلار فردایی تهران ⏳ 109,850 فروش 🔴",Tehran,1098500.00,,,,,,,,,,,,,toman,"{""Tehran"": 1098500.0}",,109850,,old,58,20,regional_market_channel,2025-10-15T17:25:17+00:00,Tehran,1098500.0,single_value,USD
dollarsst,قیمت لحظه ای دلار تهران,"دلار فردایی تهران ⏳ 109,850 فروش 🔴",Tehran,1098500.00,,,,,,,,,,,,,toman,"{""Tehran"": 1098500.0}",,109850,,old,58,20,regional_market_channel,2025-10-15T17:25:17+00:00,Tehran,1098500.0,single_value,USD
fardaei_tehran,قیمت لحظه ای دلار تهران,"دلار فردایی تهران 165,000 مـعامله شد ✅️",Tehran,1650000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1650000.0}",,,,fresh,58,0,unknown,2026-04-28T13:12:08+00:00,Tehran,1650000.0,single_value,USD
fardaei_tehran,قیمت لحظه ای دلار تهران,"دلار فردایی تهران 166,000 مـعامله شد ✅️",Tehran,1660000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1660000.0}",,,,fresh,58,0,unknown,2026-04-28T14:57:07+00:00,Tehran,1660000.0,single_value,USD
haratdollar,دلار هرات 🅅🄸🄿,"هرات فردایی ⏳ 164,600 فروش 🔴",Herat,,1646000.00,,,,,,,,,,,,toman,"{""Herat"": 1646000.0}",,164600,,fresh,58,0,unknown,2026-04-28T15:36:20+00:00,Herat,1646000.0,single_value,USD
haratdollar,دلار هرات 🅅🄸🄿,"هرات فردایی ⏳ 164,700 فروش 🔴",Herat,,1647000.00,,,,,,,,,,,,toman,"{""Herat"": 1647000.0}",,164700,,fresh,58,0,unknown,2026-04-28T15:36:22+00:00,Herat,1647000.0,single_value,USD
haratdollar,دلار هرات 🅅🄸🄿,"هرات فردایی ⏳ 165,000 فروش 🔴",Herat,,1650000.00,,,,,,,,,,,,toman,"{""Herat"": 1650000.0}",,165000,,fresh,58,0,unknown,2026-04-28T16:06:52+00:00,Herat,1650000.0,single_value,USD
herat_tomen,هرات تومن دالر,"هرات فردایی ⏳ 165,500 فروش 🔴",Herat,,1655000.00,,,,,,,,,,,,toman,"{""Herat"": 1655000.0}",,165500,,fresh,58,20,aggregator,2026-04-28T16:14:19+00:00,Herat,1655000.0,single_value,USD
herat_tomen,هرات تومن دالر,"هرات فردایی ⏳ 165,500 فروش 🔴",Herat,,1655000.00,,,,,,,,,,,,toman,"{""Herat"": 1655000.0}",,165500,,fresh,58,20,aggregator,2026-04-28T16:14:32+00:00,Herat,1655000.0,single_value,USD
herat_tomen,هرات تومن دالر,"هرات فردایی ⏳ 165,700 فروش 🔴",Herat,,1657000.00,,,,,,,,,,,,toman,"{""Herat"": 1657000.0}",,165700,,fresh,58,20,aggregator,2026-04-28T16:16:35+00:00,Herat,1657000.0,single_value,USD
herat_tomen,هرات تومن دالر,"هرات فردایی ⏳ 165,700 فروش 🔴",Herat,,1657000.00,,,,,,,,,,,,toman,"{""Herat"": 1657000.0}",,165700,,fresh,58,20,aggregator,2026-04-28T16:17:21+00:00,Herat,1657000.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 146,980 خرید #فردایی 🔵 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1469800.00,,,,,,,,,,,,,toman,"{""Tehran"": 1469800.0}",146980,,,old,58,100,unknown,2026-03-11T17:38:30+00:00,Tehran,1469800.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 153,000 معامله #فردایی ✅ ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1530000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1530000.0}",,,,old,58,100,unknown,2026-03-19T15:37:04+00:00,Tehran,1530000.0,single_value,USD
sabzemaidan,نرخ دلار سبزه تهران,"𝐒𝐚𝐛𝐳𝐞𝐌𝐚𝐢𝐝𝐚𝐧 دلار سبزه تهران: 165,020 فروش #فردایی 🔴 ™️ @SabzeMaidan | 🔙 نرخ #دلارتهران",Tehran,1650200.00,,,,,,,,,,,,,toman,"{""Tehran"": 1650200.0}",,165020,,old,58,100,unknown,2026-03-23T07:25:56+00:00,Tehran,1650200.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 165,500 خــرید 🔵",Tehran,1655000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1655000.0}",,,,fresh,58,0,unknown,2026-04-28T14:22:50+00:00,Tehran,1655000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 167,000 فروش 🔴",Tehran,1670000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1670000.0}",,167000,,fresh,58,0,unknown,2026-04-28T14:22:50+00:00,Tehran,1670000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 166,000 خــرید 🔵",Tehran,1660000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1660000.0}",,,,fresh,58,0,unknown,2026-04-28T14:25:50+00:00,Tehran,1660000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 166,500 فروش 🔴",Tehran,1665000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1665000.0}",,166500,,fresh,58,0,unknown,2026-04-28T14:25:50+00:00,Tehran,1665000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 166,000 خــرید 🔵",Tehran,1660000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1660000.0}",,,,fresh,58,0,unknown,2026-04-28T14:34:26+00:00,Tehran,1660000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 166,500 فروش 🔴",Tehran,1665000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1665000.0}",,166500,,fresh,58,0,unknown,2026-04-28T14:34:26+00:00,Tehran,1665000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 166,000 خــرید 🔵",Tehran,1660000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1660000.0}",,,,fresh,58,0,unknown,2026-04-28T14:53:40+00:00,Tehran,1660000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 166,500 فروش 🔴",Tehran,1665000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1665000.0}",,166500,,fresh,58,0,unknown,2026-04-28T14:53:40+00:00,Tehran,1665000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران 166,000 مـعامله شد ✅️",Tehran,1660000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1660000.0}",,,,fresh,58,0,unknown,2026-04-28T14:53:40+00:00,Tehran,1660000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 165,500 خــرید 🔵",Tehran,1655000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1655000.0}",,,,fresh,58,0,unknown,2026-04-28T15:20:46+00:00,Tehran,1655000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 165,500 خــرید 🔵",Tehran,1655000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1655000.0}",,,,fresh,58,0,unknown,2026-04-28T16:08:06+00:00,Tehran,1655000.0,single_value,USD
tahran_sabza,قیمت لحظه ای دلارتهران,"دلار فردایی تهران ⏳ 166,000 فروش 🔴",Tehran,1660000.00,,,,,,,,,,,,,toman,"{""Tehran"": 1660000.0}",,166000,,fresh,58,0,unknown,2026-04-28T16:08:06+00:00,Tehran,1660000.0,single_value,USD
toofan_harirod,💰طوفان هریرود💰,"هرات فردایی ⏳ 165,500 فروش 🔴",Herat,,1655000.00,,,,,,,,,,,,toman,"{""Herat"": 1655000.0}",,165500,,fresh,58,20,aggregator,2026-04-28T16:14:18+00:00,Herat,1655000.0,single_value,USD
toofan_harirod,💰طوفان هریرود💰,"هرات فردایی ⏳ 165,500 فروش 🔴",Herat,,1655000.00,,,,,,,,,,,,toman,"{""Herat"": 1655000.0}",,165500,,fresh,58,20,aggregator,2026-04-28T16:14:30+00:00,Herat,1655000.0,single_value,USD
toofan_harirod,💰طوفان هریرود💰,"هرات فردایی ⏳ 165,700 فروش 🔴",Herat,,1657000.00,,,,,,,,,,,,toman,"{""Herat"": 1657000.0}",,165700,,fresh,58,20,aggregator,2026-04-28T16:16:33+00:00,Herat,1657000.0,single_value,USD
toofan_harirod,💰طوفان هریرود💰,"هرات فردایی ⏳ 165,700 فروش 🔴",Herat,,1657000.00,,,,,,,,,,,,toman,"{""Herat"": 1657000.0}",,165700,,fresh,58,20,aggregator,2026-04-28T16:17:19+00:00,Herat,1657000.0,single_value,USD
banehdollar,$ بانه دلار $,"1404/12/06 ➖ ➖ ➖ ➖ ➖ ➖ دلار بانه نقدی 164,100 🔴 فروش دلار بانه نقدی 163,600 🔵 خرید ➖ ➖ ➖ ➖ ➖ ➖ ➖ دینار عراق 🇮🇶 105 🔴 فروش دینار عراق 🇮🇶 104 🔵 خرید @banehdollar",Iraq,,,,,,1638500.00,,,,,,,,toman,"{""Iraq"": 1638500.0}",163600,164100,163850.00,old,55,100,regional_fx_board,2026-02-25T16:33:14+00:00,Iraq,1638500.0,midpoint,USD
banehdollar,$ بانه دلار $,"1404/12/07 ➖ ➖ ➖ ➖ ➖ ➖ دلار بانه نقدی 164,000 🔴 فروش دلار بانه نقدی 163,500 🔵 خرید ➖ ➖ ➖ ➖ ➖ ➖ ➖ دینار عراق 🇮🇶 105 🔴 فروش دینار عراق 🇮🇶 104 🔵 خرید @banehdollar",Iraq,,,,,,1637500.00,,,,,,,,toman,"{""Iraq"": 1637500.0}",163500,164000,163750.00,old,55,100,regional_fx_board,2026-02-26T11:10:58+00:00,Iraq,1637500.0,midpoint,USD
banehdollar,$ بانه دلار $,"1404/12/07 ➖ ➖ ➖ ➖ ➖ ➖ دلار بانه نقدی 163,600 🔴 فروش دلار بانه نقدی 163,100 🔵 خرید ➖ ➖ ➖ ➖ ➖ ➖ ➖ دینار عراق 🇮🇶 104.5 🔴 فروش دینار عراق 🇮🇶 103.5 🔵 خرید @banehdollar",Iraq,,,,,,1633500.00,,,,,,,,toman,"{""Iraq"": 1633500.0}",163100,163600,163350.00,old,55,100,regional_fx_board,2026-02-26T16:02:01+00:00,Iraq,1633500.0,midpoint,USD
banehdollar,$ بانه دلار $,"1404/12/09 ➖ ➖ ➖ ➖ ➖ ➖ دلار بانه نقدی 170,000 🔴 فروش دلار بانه نقدی 169,500 🔵 خرید ➖ ➖ ➖ ➖ ➖ ➖ ➖ دینار عراق 🇮🇶 109 🔴 فروش دینار عراق 🇮🇶 108 🔵 خرید @banehdollar",Iraq,,,,,,1697500.00,,,,,,,,toman,"{""Iraq"": 1697500.0}",169500,170000,169750.00,old,55,100,regional_fx_board,2026-02-28T07:13:42+00:00,Iraq,1697500.0,midpoint,USD
turan_ex,صرافی🇹🇷توران🇮🇷ازمیر - TURAN Exchange,"هرات فردایی ⏳ 157,000 فروش 🔴",Herat,,1570000.00,,,,,,,,,,,,toman,"{""Herat"": 1570000.0}",,157000,,recent,55,80,exchange_shop,2026-04-27T07:52:34+00:00,Herat,1570000.0,single_value,USD
dirhamdubai,نرخ انلاین درهم دبی,"حدود مظنه درهم ( Dirham ) دبي 🇦🇪 42,900 🇦🇪 @DirhamDubai ری‌اکشن شما به ما انرژی میده ❤️",Dubai,,,,,,,1575502.50,,,,,,,toman,"{""Dubai"": 1575502.5}",,,,recent,54,45,aggregator,2026-04-27T08:37:29+00:00,Dubai,1575502.5,single_value,AED
dirhamdubai,نرخ انلاین درهم دبی,"حدود مظنه درهم ( Dirham ) دبي 🇦🇪 43,000 🇦🇪 @DirhamDubai ری‌اکشن شما به ما انرژی میده ❤️",Dubai,,,,,,,1579175.00,,,,,,,toman,"{""Dubai"": 1579175.0}",,,,recent,54,45,aggregator,2026-04-27T09:38:29+00:00,Dubai,1579175.0,single_value,AED
exchangeratescountries,نرخ ارز ساعتی £ $ €,". ⭕️ قیمت ارزهای آزاد | شنبه 5 اردیبهشت 1405 - 12:21 🇺🇸 دلار : 1,562,200 ریال 🇪🇺 یورو : 1,831,900 ریال 🇬🇧 پوند انگلیس : 2,115,700 ریال 🇦🇪 درهم امارات : 425,580 ریال 🇹🇷 لیر ترکیه : 34,700 ریال 🇨🇭 فرانک سوئیس : 1,991,500 ریال 🇩🇰 کرون دانمارک ...",Dubai|Iraq|Turkey|UK,,,,,,2064679.50,2064679.50,,,,,,,rial,"{""Dubai"": 2064679.5, ""Iraq"": 2064679.5}",,,,stale,54,100,regional_fx_board,2026-04-25T08:59:02+00:00,Dubai,2064679.5,single_value,AED
exchangeratescountries,نرخ ارز ساعتی £ $ €,". ⭕️ قیمت ارزهای آزاد | شنبه 5 اردیبهشت 1405 - 12:21 🇺🇸 دلار : 1,562,200 ریال 🇪🇺 یورو : 1,831,900 ریال 🇬🇧 پوند انگلیس : 2,115,700 ریال 🇦🇪 درهم امارات : 425,580 ریال 🇹🇷 لیر ترکیه : 34,700 ریال 🇨🇭 فرانک سوئیس : 1,991,500 ریال 🇩🇰 کرون دانمارک ...",Dubai|Iraq|Turkey|UK,,,,,,2064679.50,,,,,,,,rial,"{""Iraq"": 2064679.5}",,,,stale,54,100,regional_fx_board,2026-04-25T08:59:02+00:00,Iraq,2064679.5,single_value,AED
exchangeratescountries,نرخ ارز ساعتی £ $ €,". ⭕️ قیمت ارزهای آزاد | شنبه 5 اردیبهشت 1405 - 12:21 🇺🇸 دلار : 1,562,200 ریال 🇪🇺 یورو : 1,831,900 ریال 🇬🇧 پوند انگلیس : 2,115,700 ریال 🇦🇪 درهم امارات : 425,580 ریال 🇹🇷 لیر ترکیه : 34,700 ریال 🇨🇭 فرانک سوئیس : 1,991,500 ریال 🇩🇰 کرون دانمارک ...",Dubai|Iraq|Turkey|UK,,,,,,2064679.50,2064679.50,,,,,,,rial,"{""Dubai"": 2064679.5, ""Iraq"": 2064679.5, ""Turkey"": 2064679.5}",,,,stale,54,100,regional_fx_board,2026-04-25T08:59:02+00:00,Turkey,2064679.5,single_value,AED
exchangeratescountries,نرخ ارز ساعتی £ $ €,". ⭕️ قیمت ارزهای آزاد | شنبه 5 اردیبهشت 1405 - 12:21 🇺🇸 دلار : 1,562,200 ریال 🇪🇺 یورو : 1,831,900 ریال 🇬🇧 پوند انگلیس : 2,115,700 ریال 🇦🇪 درهم امارات : 425,580 ریال 🇹🇷 لیر ترکیه : 34,700 ریال 🇨🇭 فرانک سوئیس : 1,991,500 ریال 🇩🇰 کرون دانمارک ...",Dubai|Iraq|Turkey|UK,,,,,,2064679.50,2064679.50,,,,,,,rial,"{""Dubai"": 2064679.5, ""Iraq"": 2064679.5, ""Turkey"": 2064679.5, ""UK"": 2064679.5}",,,,stale,54,100,regional_fx_board,2026-04-25T08:59:02+00:00,UK,2064679.5,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | چهارشنبه 2 اردیبهشت 1405 - 12:06 🇺🇸 دلار : 1,545,000 ریال 🇪🇺 یورو : 1,815,000 ریال 🇬🇧 پوند انگلیس : 2,090,700 ریال 🇦🇪 درهم امارات : 420,750 ریال 🇹🇷 لیر ترکیه : 34,400 ریال 🇨🇭 فرانک سوئیس : 1,981,000 ریال 🇩🇰 کرون دانم...",Dubai|Iraq|Turkey|UK,,,,,,2001512.50,2001512.50,,,,,,,rial,"{""Dubai"": 2001512.5, ""Iraq"": 2001512.5}",,,,stale,54,100,regional_fx_board,2026-04-22T08:46:14+00:00,Dubai,2001512.5,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | پنجشنبه 3 اردیبهشت 1405 - 11:40 🇺🇸 دلار : 1,545,100 ریال 🇪🇺 یورو : 1,808,200 ریال 🇬🇧 پوند انگلیس : 2,085,000 ریال 🇦🇪 درهم امارات : 420,800 ریال 🇹🇷 لیر ترکیه : 34,500 ریال 🇨🇭 فرانک سوئیس : 1,970,000 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,2001879.75,2001879.75,,,,,,,rial,"{""Dubai"": 2001879.75, ""Iraq"": 2001879.75}",,,,stale,54,100,regional_fx_board,2026-04-23T08:20:21+00:00,Dubai,2001879.75,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | جمعه 4 اردیبهشت 1405 - 12:16 🇺🇸 دلار : 1,550,000 ریال 🇪🇺 یورو : 1,811,600 ریال 🇬🇧 پوند انگلیس : 2,091,700 ریال 🇦🇪 درهم امارات : 422,120 ریال 🇹🇷 لیر ترکیه : 34,600 ریال 🇨🇭 فرانک سوئیس : 1,973,600 ریال 🇩🇰 کرون دانمارک ...",Dubai|Iraq|Turkey|UK,,,,,,2019875.00,2019875.00,,,,,,,rial,"{""Dubai"": 2019875.0, ""Iraq"": 2019875.0}",,,,stale,54,100,regional_fx_board,2026-04-24T08:58:48+00:00,Dubai,2019875.0,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | شنبه 5 اردیبهشت 1405 - 12:21 🇺🇸 دلار : 1,562,200 ریال 🇪🇺 یورو : 1,831,900 ریال 🇬🇧 پوند انگلیس : 2,115,700 ریال 🇦🇪 درهم امارات : 425,580 ریال 🇹🇷 لیر ترکیه : 34,700 ریال 🇨🇭 فرانک سوئیس : 1,991,500 ریال 🇩🇰 کرون دانمارک ...",Dubai|Iraq|Turkey|UK,,,,,,2064679.50,2064679.50,,,,,,,rial,"{""Dubai"": 2064679.5, ""Iraq"": 2064679.5}",,,,stale,54,100,regional_fx_board,2026-04-25T08:59:02+00:00,Dubai,2064679.5,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | چهارشنبه 2 اردیبهشت 1405 - 12:06 🇺🇸 دلار : 1,545,000 ریال 🇪🇺 یورو : 1,815,000 ریال 🇬🇧 پوند انگلیس : 2,090,700 ریال 🇦🇪 درهم امارات : 420,750 ریال 🇹🇷 لیر ترکیه : 34,400 ریال 🇨🇭 فرانک سوئیس : 1,981,000 ریال 🇩🇰 کرون دانم...",Dubai|Iraq|Turkey|UK,,,,,,2001512.50,,,,,,,,rial,"{""Iraq"": 2001512.5}",,,,stale,54,100,regional_fx_board,2026-04-22T08:46:14+00:00,Iraq,2001512.5,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | پنجشنبه 3 اردیبهشت 1405 - 11:40 🇺🇸 دلار : 1,545,100 ریال 🇪🇺 یورو : 1,808,200 ریال 🇬🇧 پوند انگلیس : 2,085,000 ریال 🇦🇪 درهم امارات : 420,800 ریال 🇹🇷 لیر ترکیه : 34,500 ریال 🇨🇭 فرانک سوئیس : 1,970,000 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,2001879.75,,,,,,,,rial,"{""Iraq"": 2001879.75}",,,,stale,54,100,regional_fx_board,2026-04-23T08:20:21+00:00,Iraq,2001879.75,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | جمعه 4 اردیبهشت 1405 - 12:16 🇺🇸 دلار : 1,550,000 ریال 🇪🇺 یورو : 1,811,600 ریال 🇬🇧 پوند انگلیس : 2,091,700 ریال 🇦🇪 درهم امارات : 422,120 ریال 🇹🇷 لیر ترکیه : 34,600 ریال 🇨🇭 فرانک سوئیس : 1,973,600 ریال 🇩🇰 کرون دانمارک ...",Dubai|Iraq|Turkey|UK,,,,,,2019875.00,,,,,,,,rial,"{""Iraq"": 2019875.0}",,,,stale,54,100,regional_fx_board,2026-04-24T08:58:48+00:00,Iraq,2019875.0,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | شنبه 5 اردیبهشت 1405 - 12:21 🇺🇸 دلار : 1,562,200 ریال 🇪🇺 یورو : 1,831,900 ریال 🇬🇧 پوند انگلیس : 2,115,700 ریال 🇦🇪 درهم امارات : 425,580 ریال 🇹🇷 لیر ترکیه : 34,700 ریال 🇨🇭 فرانک سوئیس : 1,991,500 ریال 🇩🇰 کرون دانمارک ...",Dubai|Iraq|Turkey|UK,,,,,,2064679.50,,,,,,,,rial,"{""Iraq"": 2064679.5}",,,,stale,54,100,regional_fx_board,2026-04-25T08:59:02+00:00,Iraq,2064679.5,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | چهارشنبه 2 اردیبهشت 1405 - 12:06 🇺🇸 دلار : 1,545,000 ریال 🇪🇺 یورو : 1,815,000 ریال 🇬🇧 پوند انگلیس : 2,090,700 ریال 🇦🇪 درهم امارات : 420,750 ریال 🇹🇷 لیر ترکیه : 34,400 ریال 🇨🇭 فرانک سوئیس : 1,981,000 ریال 🇩🇰 کرون دانم...",Dubai|Iraq|Turkey|UK,,,,,,2001512.50,2001512.50,,,,,,,rial,"{""Dubai"": 2001512.5, ""Iraq"": 2001512.5, ""Turkey"": 2001512.5}",,,,stale,54,100,regional_fx_board,2026-04-22T08:46:14+00:00,Turkey,2001512.5,single_value,AED
moneytransfersarafi,Money Transfer Sarafi مانی حواله صرافي,". ⭕️ قیمت ارزهای آزاد | پنجشنبه 3 اردیبهشت 1405 - 11:40 🇺🇸 دلار : 1,545,100 ریال 🇪🇺 یورو : 1,808,200 ریال 🇬🇧 پوند انگلیس : 2,085,000 ریال 🇦🇪 درهم امارات : 420,800 ریال 🇹🇷 لیر ترکیه : 34,500 ریال 🇨🇭 فرانک سوئیس : 1,970,000 ریال 🇩🇰 کرون دانما...",Dubai|Iraq|Turkey|UK,,,,,,2001879.75,2001879.75,,,,,,,rial,"{""Dubai"": 2001879.75, ""Iraq"": 2001879.75, ""Turkey"": 2001879.75}",,,,stale,54,100,regional_fx_board,2026-04-23T08:20:21+00:00,Turkey,2001879.75,single_value,AED
